event_id,event_type,mode,audience,level,duration_total_min,phase_order,phase_label,phase_format,is_mandatory_phase,phase_duration_min,satisfaction_phase_score,recommendation_target
182,atelier,en_ligne,professionnels,intermediaire,188,1,ouverture,speech,1,36,3.4,keep
182,atelier,en_ligne,professionnels,intermediaire,188,2,icebreaker,activite,0,33,3.58,keep
182,atelier,en_ligne,professionnels,intermediaire,188,3,atelier_principal,pratique,1,47,4.34,remove
182,atelier,en_ligne,professionnels,intermediaire,188,4,restitution,speech,1,36,4.3,remove
182,atelier,en_ligne,professionnels,intermediaire,188,5,cloture,speech,1,33,4.01,keep
183,conference,hybride,etudiants,intermediaire,345,1,ouverture,speech,1,58,4.62,keep
183,conference,hybride,etudiants,intermediaire,345,2,keynote,speech,1,70,3.05,keep
183,conference,hybride,etudiants,intermediaire,345,3,panel,panel,0,58,4.34,keep
183,conference,hybride,etudiants,intermediaire,345,4,pause,pause,1,40,4.5,keep
183,conference,hybride,etudiants,intermediaire,345,5,intervention_invite,speech,0,64,3.32,keep
183,conference,hybride,etudiants,intermediaire,345,6,cloture,speech,1,52,3.5,add_after
184,conference,presentiel,mixte,intro,206,1,ouverture,speech,1,42,4.85,keep
184,conference,presentiel,mixte,intro,206,2,pause,pause,1,30,4.91,keep
184,conference,presentiel,mixte,intro,206,3,panel,panel,0,42,4.95,keep
184,conference,presentiel,mixte,intro,206,4,keynote,speech,1,51,4.1,keep
184,conference,presentiel,mixte,intro,206,5,cloture,speech,1,38,3.5,keep
185,sensibilisation,presentiel,mixte,avance,240,1,ouverture,speech,1,43,3.9,remove
185,sensibilisation,presentiel,mixte,avance,240,2,stand_info,activite,0,39,3.15,remove
185,sensibilisation,presentiel,mixte,avance,240,3,presentation,speech,1,43,4.47,keep
185,sensibilisation,presentiel,mixte,avance,240,4,pause,pause,1,30,3.08,keep
185,sensibilisation,presentiel,mixte,avance,240,5,temoignage,speech,0,43,3.56,keep
185,sensibilisation,presentiel,mixte,avance,240,6,cloture,speech,1,39,3.32,swap
186,formation,en_ligne,professionnels,avance,335,1,ouverture,speech,1,56,4.58,keep
186,formation,en_ligne,professionnels,avance,335,2,etude_de_cas,atelier,0,62,3.15,keep
186,formation,en_ligne,professionnels,avance,335,3,module_pratique,pratique,1,68,4.42,keep
186,formation,en_ligne,professionnels,avance,335,4,pause,pause,1,39,4.05,keep
186,formation,en_ligne,professionnels,avance,335,5,introduction,speech,1,56,4.91,keep
186,formation,en_ligne,professionnels,avance,335,6,cloture,speech,1,51,4.57,keep
187,depistage,hybride,professionnels,intro,214,1,ouverture,speech,1,37,4.99,add_after
187,depistage,hybride,professionnels,intro,214,2,orientation,qna,1,37,4.96,keep
187,depistage,hybride,professionnels,intro,214,3,briefing,speech,1,37,4.34,keep
187,depistage,hybride,professionnels,intro,214,4,flux_depistage,pratique,1,45,4.81,keep
187,depistage,hybride,professionnels,intro,214,5,pause,pause,1,22,4.24,keep
187,depistage,hybride,professionnels,intro,214,6,cloture,speech,1,33,4.92,keep
188,conference,en_ligne,etudiants,intermediaire,201,1,ouverture,speech,1,34,3.09,swap
188,conference,en_ligne,etudiants,intermediaire,201,2,keynote,speech,1,40,3.39,keep
188,conference,en_ligne,etudiants,intermediaire,201,3,panel,panel,0,34,4.9,keep
188,conference,en_ligne,etudiants,intermediaire,201,4,intervention_invite,speech,0,37,4.91,keep
188,conference,en_ligne,etudiants,intermediaire,201,5,pause,pause,1,23,3.01,keep
188,conference,en_ligne,etudiants,intermediaire,201,6,cloture,speech,1,30,3.13,keep
189,atelier,hybride,professionnels,intro,269,1,ouverture,speech,1,54,3.92,keep
189,atelier,hybride,professionnels,intro,269,2,atelier_principal,pratique,1,71,3.18,keep
189,atelier,hybride,professionnels,intro,269,3,restitution,speech,1,54,4.59,keep
189,atelier,hybride,professionnels,intro,269,4,pause,pause,1,38,4.15,keep
189,atelier,hybride,professionnels,intro,269,5,cloture,speech,1,49,3.46,keep
190,sensibilisation,en_ligne,mixte,intermediaire,151,1,ouverture,speech,1,33,4.51,keep
190,sensibilisation,en_ligne,mixte,intermediaire,151,2,temoignage,speech,0,33,4.4,keep
190,sensibilisation,en_ligne,mixte,intermediaire,151,3,stand_info,activite,0,30,4.86,keep
190,sensibilisation,en_ligne,mixte,intermediaire,151,4,pause,pause,1,23,4.57,keep
190,sensibilisation,en_ligne,mixte,intermediaire,151,5,cloture,speech,1,30,3.6,keep
191,sensibilisation,en_ligne,professionnels,avance,180,1,ouverture,speech,1,32,4.92,keep
191,sensibilisation,en_ligne,professionnels,avance,180,2,presentation,speech,1,32,4.35,swap
191,sensibilisation,en_ligne,professionnels,avance,180,3,stand_info,activite,0,29,4.59,add_after
191,sensibilisation,en_ligne,professionnels,avance,180,4,pause,pause,1,22,3.75,keep
191,sensibilisation,en_ligne,professionnels,avance,180,5,temoignage,speech,0,32,4.9,keep
191,sensibilisation,en_ligne,professionnels,avance,180,6,cloture,speech,1,29,4.11,keep
192,formation,hybride,mixte,intermediaire,332,1,ouverture,speech,1,63,3.32,keep
192,formation,hybride,mixte,intermediaire,332,2,etude_de_cas,atelier,0,70,4.67,keep
192,formation,hybride,mixte,intermediaire,332,3,module_pratique,pratique,1,76,3.36,add_after
192,formation,hybride,mixte,intermediaire,332,4,introduction,speech,1,63,4.7,swap
192,formation,hybride,mixte,intermediaire,332,5,cloture,speech,1,57,4.86,remove
193,sensibilisation,hybride,mixte,intro,161,1,ouverture,speech,1,29,3.71,keep
193,sensibilisation,hybride,mixte,intro,161,2,presentation,speech,1,29,3.47,keep
193,sensibilisation,hybride,mixte,intro,161,3,stand_info,activite,0,26,3.14,keep
193,sensibilisation,hybride,mixte,intro,161,4,pause,pause,1,20,3.97,keep
193,sensibilisation,hybride,mixte,intro,161,5,temoignage,speech,0,29,3.66,keep
193,sensibilisation,hybride,mixte,intro,161,6,cloture,speech,1,26,4.39,keep
194,depistage,en_ligne,professionnels,intermediaire,140,1,ouverture,speech,1,29,4.36,keep
194,depistage,en_ligne,professionnels,intermediaire,140,2,briefing,speech,1,29,3.96,keep
194,depistage,en_ligne,professionnels,intermediaire,140,3,pause,pause,1,17,4.55,keep
194,depistage,en_ligne,professionnels,intermediaire,140,4,flux_depistage,pratique,1,35,3.97,keep
194,depistage,en_ligne,professionnels,intermediaire,140,5,cloture,speech,1,26,4.29,keep
195,conference,presentiel,mixte,intro,199,1,ouverture,speech,1,42,4.81,keep
195,conference,presentiel,mixte,intro,199,2,intervention_invite,speech,0,46,4.09,remove
195,conference,presentiel,mixte,intro,199,3,panel,panel,0,42,3.94,add_after
195,conference,presentiel,mixte,intro,199,4,pause,pause,1,29,3.73,keep
195,conference,presentiel,mixte,intro,199,5,cloture,speech,1,38,3.45,add_after
196,conference,presentiel,professionnels,avance,281,1,ouverture,speech,1,59,4.51,keep
196,conference,presentiel,professionnels,avance,281,2,panel,panel,0,59,3.32,keep
196,conference,presentiel,professionnels,avance,281,3,intervention_invite,speech,0,65,4.13,keep
196,conference,presentiel,professionnels,avance,281,4,pause,pause,1,41,4.74,keep
196,conference,presentiel,professionnels,avance,281,5,cloture,speech,1,53,3.29,add_after
197,conference,presentiel,etudiants,intermediaire,247,1,ouverture,speech,1,41,3.78,swap
197,conference,presentiel,etudiants,intermediaire,247,2,panel,panel,0,41,4.76,keep
197,conference,presentiel,etudiants,intermediaire,247,3,intervention_invite,speech,0,46,4.3,keep
197,conference,presentiel,etudiants,intermediaire,247,4,pause,pause,1,29,4.94,keep
197,conference,presentiel,etudiants,intermediaire,247,5,keynote,speech,1,50,4.27,keep
197,conference,presentiel,etudiants,intermediaire,247,6,cloture,speech,1,37,4.48,keep
198,depistage,presentiel,professionnels,avance,252,1,ouverture,speech,1,44,3.71,swap
198,depistage,presentiel,professionnels,avance,252,2,orientation,qna,1,44,3.97,keep
198,depistage,presentiel,professionnels,avance,252,3,briefing,speech,1,44,4.21,keep
198,depistage,presentiel,professionnels,avance,252,4,flux_depistage,pratique,1,53,3.28,keep
198,depistage,presentiel,professionnels,avance,252,5,pause,pause,1,26,3.15,keep
198,depistage,presentiel,professionnels,avance,252,6,cloture,speech,1,39,4.29,keep
199,atelier,presentiel,professionnels,avance,150,1,ouverture,speech,1,25,4.35,keep
199,atelier,presentiel,professionnels,avance,150,2,atelier_principal,pratique,1,33,4.18,keep
199,atelier,presentiel,professionnels,avance,150,3,icebreaker,activite,0,23,3.82,keep
199,atelier,presentiel,professionnels,avance,150,4,restitution,speech,1,25,3.26,keep
199,atelier,presentiel,professionnels,avance,150,5,pause,pause,1,18,3.27,keep
199,atelier,presentiel,professionnels,avance,150,6,cloture,speech,1,23,4.03,swap
200,atelier,presentiel,etudiants,intermediaire,166,1,ouverture,speech,1,33,3.43,keep
200,atelier,presentiel,etudiants,intermediaire,166,2,restitution,speech,1,33,3.94,keep
200,atelier,presentiel,etudiants,intermediaire,166,3,atelier_principal,pratique,1,44,3.44,keep
200,atelier,presentiel,etudiants,intermediaire,166,4,pause,pause,1,23,3.29,keep
200,atelier,presentiel,etudiants,intermediaire,166,5,cloture,speech,1,30,4.17,add_after
201,depistage,hybride,mixte,intermediaire,285,1,ouverture,speech,1,50,3.26,keep
201,depistage,hybride,mixte,intermediaire,285,2,pause,pause,1,30,4.05,keep
201,depistage,hybride,mixte,intermediaire,285,3,flux_depistage,pratique,1,60,4.82,keep
201,depistage,hybride,mixte,intermediaire,285,4,orientation,qna,1,50,4.65,keep
201,depistage,hybride,mixte,intermediaire,285,5,briefing,speech,1,50,3.35,swap
201,depistage,hybride,mixte,intermediaire,285,6,cloture,speech,1,45,4.2,swap
202,depistage,hybride,etudiants,intro,126,1,ouverture,speech,1,22,4.75,keep
202,depistage,hybride,etudiants,intro,126,2,briefing,speech,1,22,3.86,swap
202,depistage,hybride,etudiants,intro,126,3,flux_depistage,pratique,1,26,3.96,add_after
202,depistage,hybride,etudiants,intro,126,4,pause,pause,1,13,3.7,keep
202,depistage,hybride,etudiants,intro,126,5,orientation,qna,1,22,4.61,swap
202,depistage,hybride,etudiants,intro,126,6,cloture,speech,1,19,4.67,keep
203,sensibilisation,presentiel,professionnels,intermediaire,162,1,ouverture,speech,1,35,4.42,add_after
203,sensibilisation,presentiel,professionnels,intermediaire,162,2,pause,pause,1,24,4.16,keep
203,sensibilisation,presentiel,professionnels,intermediaire,162,3,presentation,speech,1,35,3.24,keep
203,sensibilisation,presentiel,professionnels,intermediaire,162,4,temoignage,speech,0,35,4.31,keep
203,sensibilisation,presentiel,professionnels,intermediaire,162,5,cloture,speech,1,31,3.63,keep
204,atelier,en_ligne,mixte,avance,148,1,ouverture,speech,1,25,4.51,keep
204,atelier,en_ligne,mixte,avance,148,2,icebreaker,activite,0,22,4.57,keep
204,atelier,en_ligne,mixte,avance,148,3,atelier_principal,pratique,1,33,3.74,keep
204,atelier,en_ligne,mixte,avance,148,4,restitution,speech,1,25,3.51,keep
204,atelier,en_ligne,mixte,avance,148,5,pause,pause,1,17,3.69,keep
204,atelier,en_ligne,mixte,avance,148,6,cloture,speech,1,22,4.41,add_after
205,formation,hybride,etudiants,intermediaire,399,1,ouverture,speech,1,83,3.78,keep
205,formation,hybride,etudiants,intermediaire,399,2,pause,pause,1,58,4.61,keep
205,formation,hybride,etudiants,intermediaire,399,3,introduction,speech,1,83,4.65,keep
205,formation,hybride,etudiants,intermediaire,399,4,module_pratique,pratique,1,99,4.2,keep
205,formation,hybride,etudiants,intermediaire,399,5,cloture,speech,1,74,3.53,keep
206,depistage,presentiel,mixte,intermediaire,193,1,ouverture,speech,1,33,3.02,swap
206,depistage,presentiel,mixte,intermediaire,193,2,pause,pause,1,20,4.86,keep
206,depistage,presentiel,mixte,intermediaire,193,3,flux_depistage,pratique,1,40,4.04,keep
206,depistage,presentiel,mixte,intermediaire,193,4,orientation,qna,1,33,4.57,keep
206,depistage,presentiel,mixte,intermediaire,193,5,briefing,speech,1,33,4.4,keep
206,depistage,presentiel,mixte,intermediaire,193,6,cloture,speech,1,30,4.35,keep
207,formation,presentiel,etudiants,intermediaire,379,1,ouverture,speech,1,80,4.84,keep
207,formation,presentiel,etudiants,intermediaire,379,2,etude_de_cas,atelier,0,88,4.45,keep
207,formation,presentiel,etudiants,intermediaire,379,3,introduction,speech,1,80,4.17,keep
207,formation,presentiel,etudiants,intermediaire,379,4,pause,pause,1,56,4.63,keep
207,formation,presentiel,etudiants,intermediaire,379,5,cloture,speech,1,72,3.45,remove
208,sensibilisation,en_ligne,mixte,intro,175,1,ouverture,speech,1,31,4.89,add_after
208,sensibilisation,en_ligne,mixte,intro,175,2,stand_info,activite,0,28,4.91,swap
208,sensibilisation,en_ligne,mixte,intro,175,3,temoignage,speech,0,31,4.63,keep
208,sensibilisation,en_ligne,mixte,intro,175,4,pause,pause,1,22,4.39,keep
208,sensibilisation,en_ligne,mixte,intro,175,5,presentation,speech,1,31,4.93,keep
208,sensibilisation,en_ligne,mixte,intro,175,6,cloture,speech,1,28,4.54,add_after
209,sensibilisation,hybride,professionnels,avance,124,1,ouverture,speech,1,27,4.6,keep
209,sensibilisation,hybride,professionnels,avance,124,2,pause,pause,1,19,3.71,keep
209,sensibilisation,hybride,professionnels,avance,124,3,stand_info,activite,0,24,4.07,keep
209,sensibilisation,hybride,professionnels,avance,124,4,temoignage,speech,0,27,3.53,keep
209,sensibilisation,hybride,professionnels,avance,124,5,cloture,speech,1,24,3.8,add_after
210,conference,presentiel,mixte,intro,270,1,ouverture,speech,1,45,4.47,keep
210,conference,presentiel,mixte,intro,270,2,panel,panel,0,45,3.48,keep
210,conference,presentiel,mixte,intro,270,3,intervention_invite,speech,0,50,3.46,add_after
210,conference,presentiel,mixte,intro,270,4,keynote,speech,1,54,4.67,keep
210,conference,presentiel,mixte,intro,270,5,pause,pause,1,32,4.56,keep
210,conference,presentiel,mixte,intro,270,6,cloture,speech,1,41,3.24,keep
211,sensibilisation,hybride,etudiants,avance,178,1,ouverture,speech,1,32,3.8,add_after
211,sensibilisation,hybride,etudiants,avance,178,2,stand_info,activite,0,29,3.26,keep
211,sensibilisation,hybride,etudiants,avance,178,3,presentation,speech,1,32,3.85,swap
211,sensibilisation,hybride,etudiants,avance,178,4,temoignage,speech,0,32,3.07,keep
211,sensibilisation,hybride,etudiants,avance,178,5,pause,pause,1,22,4.72,keep
211,sensibilisation,hybride,etudiants,avance,178,6,cloture,speech,1,29,4.55,keep
212,formation,hybride,mixte,intermediaire,273,1,ouverture,speech,1,46,3.72,swap
212,formation,hybride,mixte,intermediaire,273,2,pause,pause,1,32,3.37,keep
212,formation,hybride,mixte,intermediaire,273,3,introduction,speech,1,46,3.53,keep
212,formation,hybride,mixte,intermediaire,273,4,etude_de_cas,atelier,0,50,4.92,keep
212,formation,hybride,mixte,intermediaire,273,5,module_pratique,pratique,1,55,3.37,keep
212,formation,hybride,mixte,intermediaire,273,6,cloture,speech,1,41,3.84,add_after
213,conference,en_ligne,professionnels,intermediaire,170,1,ouverture,speech,1,34,4.11,swap
213,conference,en_ligne,professionnels,intermediaire,170,2,pause,pause,1,24,3.39,keep
213,conference,en_ligne,professionnels,intermediaire,170,3,intervention_invite,speech,0,38,4.6,add_after
213,conference,en_ligne,professionnels,intermediaire,170,4,keynote,speech,1,41,3.95,keep
213,conference,en_ligne,professionnels,intermediaire,170,5,cloture,speech,1,31,3.84,keep
214,depistage,hybride,mixte,intermediaire,276,1,ouverture,speech,1,58,3.12,add_after
214,depistage,hybride,mixte,intermediaire,276,2,pause,pause,1,35,3.95,keep
214,depistage,hybride,mixte,intermediaire,276,3,orientation,qna,1,58,4.26,keep
214,depistage,hybride,mixte,intermediaire,276,4,flux_depistage,pratique,1,70,3.67,keep
214,depistage,hybride,mixte,intermediaire,276,5,cloture,speech,1,52,4.12,swap
215,conference,en_ligne,etudiants,intermediaire,282,1,ouverture,speech,1,47,4.35,keep
215,conference,en_ligne,etudiants,intermediaire,282,2,keynote,speech,1,57,4.47,swap
215,conference,en_ligne,etudiants,intermediaire,282,3,pause,pause,1,33,3.76,keep
215,conference,en_ligne,etudiants,intermediaire,282,4,intervention_invite,speech,0,52,3.57,keep
215,conference,en_ligne,etudiants,intermediaire,282,5,panel,panel,0,47,3.29,keep
215,conference,en_ligne,etudiants,intermediaire,282,6,cloture,speech,1,43,4.62,keep
216,depistage,hybride,professionnels,intro,210,1,ouverture,speech,1,36,4.21,keep
216,depistage,hybride,professionnels,intro,210,2,briefing,speech,1,36,4.78,add_after
216,depistage,hybride,professionnels,intro,210,3,flux_depistage,pratique,1,44,4.88,add_after
216,depistage,hybride,professionnels,intro,210,4,orientation,qna,1,36,4.04,keep
216,depistage,hybride,professionnels,intro,210,5,pause,pause,1,22,3.33,keep
216,depistage,hybride,professionnels,intro,210,6,cloture,speech,1,33,4.71,keep
217,atelier,hybride,professionnels,avance,147,1,ouverture,speech,1,25,4.1,keep
217,atelier,hybride,professionnels,avance,147,2,atelier_principal,pratique,1,32,3.79,add_after
217,atelier,hybride,professionnels,avance,147,3,pause,pause,1,17,3.17,keep
217,atelier,hybride,professionnels,avance,147,4,restitution,speech,1,25,3.52,keep
217,atelier,hybride,professionnels,avance,147,5,icebreaker,activite,0,22,4.31,swap
217,atelier,hybride,professionnels,avance,147,6,cloture,speech,1,22,3.62,keep
218,conference,en_ligne,mixte,intro,178,1,ouverture,speech,1,30,4.95,keep
218,conference,en_ligne,mixte,intro,178,2,keynote,speech,1,36,3.54,keep
218,conference,en_ligne,mixte,intro,178,3,intervention_invite,speech,0,33,4.94,keep
218,conference,en_ligne,mixte,intro,178,4,panel,panel,0,30,3.35,keep
218,conference,en_ligne,mixte,intro,178,5,pause,pause,1,21,4.26,keep
218,conference,en_ligne,mixte,intro,178,6,cloture,speech,1,27,4.27,keep
219,depistage,hybride,mixte,avance,186,1,ouverture,speech,1,32,3.82,keep
219,depistage,hybride,mixte,avance,186,2,orientation,qna,1,32,3.02,keep
219,depistage,hybride,mixte,avance,186,3,pause,pause,1,19,4.52,keep
219,depistage,hybride,mixte,avance,186,4,flux_depistage,pratique,1,39,3.27,keep
219,depistage,hybride,mixte,avance,186,5,briefing,speech,1,32,4.07,keep
219,depistage,hybride,mixte,avance,186,6,cloture,speech,1,29,3.98,add_after
220,conference,presentiel,professionnels,intermediaire,181,1,ouverture,speech,1,30,3.5,keep
220,conference,presentiel,professionnels,intermediaire,181,2,keynote,speech,1,36,4.29,add_after
220,conference,presentiel,professionnels,intermediaire,181,3,pause,pause,1,21,3.44,keep
220,conference,presentiel,professionnels,intermediaire,181,4,intervention_invite,speech,0,33,3.16,keep
220,conference,presentiel,professionnels,intermediaire,181,5,panel,panel,0,30,4.03,add_after
